match_id,match_datetime,match_date,completed,match_status,home_team_id,home_score,away_team_id,away_score,match_name,match_short_name,venue,season_year
557107,2019-11-05T20:00:00+00:00,2019-11-05,True,FT,167,3,1929,1,Champions League,UCL,Groupama Stadium,2019
557111,2019-11-05T20:00:00+00:00,2019-11-05,True,FT,114,1,2790,1,Champions League,UCL,Diego Armando Maradona,2019
557110,2019-11-05T20:00:00+00:00,2019-11-05,True,FT,94,4,166,1,Champions League,UCL,Mestalla,2019
557105,2019-11-06T17:55:00+00:00,2019-11-06,True,FT,132,2,435,0,Champions League,UCL,Allianz Arena,2019
557104,2019-11-06T17:55:00+00:00,2019-11-06,True,FT,442,1,111,2,Champions League,UCL,RZD Arena,2019
557101,2019-11-06T20:00:00+00:00,2019-11-06,True,FT,105,1,382,1,Champions League,UCL,Stadio Giuseppe Meazza,2019
557098,2019-11-06T20:00:00+00:00,2019-11-06,True,FT,131,2,1068,1,Champions League,UCL,BayArena,2019
557102,2019-11-06T20:00:00+00:00,2019-11-06,True,FT,597,3,493,3,Champions League,UCL,Maksimir,2019
557099,2019-11-06T20:00:00+00:00,2019-11-06,True,FT,160,1,570,0,Champions League,UCL,Parc des Princes,2019
557100,2019-11-06T20:00:00+00:00,2019-11-06,True,FT,86,6,432,0,Champions League,UCL,Santiago Bernabéu,2019
557103,2019-11-06T20:00:00+00:00,2019-11-06,True,FT,2290,0,367,4,Champions League,UCL,Rajko Mitic Stadium,2019
557097,2019-11-26T17:55:00+00:00,2019-11-26,True,FT,432,1,570,1,Champions League,UCL,RAMS Park,2019
557096,2019-11-26T17:55:00+00:00,2019-11-26,True,FT,442,0,131,2,Champions League,UCL,RZD Arena,2019
557092,2019-11-26T20:00:00+00:00,2019-11-26,True,FT,105,2,597,0,Champions League,UCL,Stadio Giuseppe Meazza,2019
557090,2019-11-26T20:00:00+00:00,2019-11-26,True,FT,111,1,1068,0,Champions League,UCL,Allianz Stadium,2019
557095,2019-11-26T20:00:00+00:00,2019-11-26,True,FT,382,1,493,1,Champions League,UCL,Etihad Stadium,2019
557094,2019-11-26T20:00:00+00:00,2019-11-26,True,FT,86,2,160,2,Champions League,UCL,Santiago Bernabéu,2019
557091,2019-11-26T20:00:00+00:00,2019-11-26,True,FT,2290,0,132,6,Champions League,UCL,Rajko Mitic Stadium,2019
557093,2019-11-26T20:00:00+00:00,2019-11-26,True,FT,367,4,435,2,Champions League,UCL,Tottenham Hotspur Stadium,2019
557088,2019-11-27T17:55:00+00:00,2019-11-27,True,FT,94,2,363,2,Champions League,UCL,Mestalla,2019
557089,2019-11-27T17:55:00+00:00,2019-11-27,True,FT,2533,2,167,0,Champions League,UCL,Gazprom Arena,2019
557084,2019-11-27T20:00:00+00:00,2019-11-27,True,FT,83,3,124,1,Champions League,UCL,Spotify Camp Nou,2019
557082,2019-11-27T20:00:00+00:00,2019-11-27,True,FT,166,0,139,2,Champions League,UCL,Decathlon Arena - Stade Pierre-Mauroy,2019
557086,2019-11-27T20:00:00+00:00,2019-11-27,True,FT,364,1,114,1,Champions League,UCL,Anfield,2019
557087,2019-11-27T20:00:00+00:00,2019-11-27,True,FT,938,1,2790,4,Champions League,UCL,Cegeka Arena,2019
557083,2019-11-27T20:00:00+00:00,2019-11-27,True,FT,11420,2,1929,2,Champions League,UCL,Red Bull Arena,2019
557085,2019-11-27T20:00:00+00:00,2019-11-27,True,FT,494,1,110,3,Champions League,UCL,Fortuna Arena,2019
557080,2019-12-10T17:55:00+00:00,2019-12-10,True,FT,114,4,938,0,Champions League,UCL,Diego Armando Maradona,2019
557081,2019-12-10T17:55:00+00:00,2019-12-10,True,FT,2790,0,364,2,Champions League,UCL,Red Bull Arena Salzburg,2019
557078,2019-12-10T20:00:00+00:00,2019-12-10,True,FT,139,0,94,1,Champions League,UCL,Johan Cruijff Arena,2019
557079,2019-12-10T20:00:00+00:00,2019-12-10,True,FT,1929,3,2533,0,Champions League,UCL,Estádio da Luz,2019
557077,2019-12-10T20:00:00+00:00,2019-12-10,True,FT,124,2,494,1,Champions League,UCL,SIGNAL IDUNA PARK,2019
557075,2019-12-10T20:00:00+00:00,2019-12-10,True,FT,363,2,166,1,Champions League,UCL,Stamford Bridge,2019
557074,2019-12-10T20:00:00+00:00,2019-12-10,True,FT,110,1,83,2,Champions League,UCL,Stadio Giuseppe Meazza,2019
557076,2019-12-10T20:00:00+00:00,2019-12-10,True,FT,167,2,11420,2,Champions League,UCL,Groupama Stadium,2019
557073,2019-12-11T17:55:00+00:00,2019-12-11,True,FT,597,1,382,4,Champions League,UCL,Maksimir,2019
557072,2019-12-11T17:55:00+00:00,2019-12-11,True,FT,493,0,105,3,Champions League,UCL,Metalist Stadium,2019
557068,2019-12-11T20:00:00+00:00,2019-12-11,True,FT,1068,2,442,0,Champions League,UCL,Riyadh Air Metropolitano,2019
557067,2019-12-11T20:00:00+00:00,2019-12-11,True,FT,131,0,111,2,Champions League,UCL,BayArena,2019
557071,2019-12-11T20:00:00+00:00,2019-12-11,True,FT,132,3,367,1,Champions League,UCL,Allianz Arena,2019
557069,2019-12-11T20:00:00+00:00,2019-12-11,True,FT,570,1,86,3,Champions League,UCL,Jan Breydelstadion,2019
557070,2019-12-11T20:00:00+00:00,2019-12-11,True,FT,435,1,2290,0,Champions League,UCL,Georgios Karaiskakis Stadium,2019
557066,2019-12-11T20:00:00+00:00,2019-12-11,True,FT,160,5,432,0,Champions League,UCL,Parc des Princes,2019
499538,2018-02-13T19:45:00+00:00,2018-02-13,True,FT,989,0,382,4,Champions League,UCL,St. Jakob-Park,2018
499542,2018-02-13T19:45:00+00:00,2018-02-13,True,FT,111,2,367,2,Champions League,UCL,Allianz Stadium,2018
499537,2018-02-14T19:45:00+00:00,2018-02-14,True,FT,437,0,364,5,Champions League,UCL,Estádio do Dragão,2018
499540,2018-02-14T19:45:00+00:00,2018-02-14,True,FT,86,3,160,1,Champions League,UCL,Santiago Bernabéu,2018
499536,2018-02-20T19:45:00+00:00,2018-02-20,True,FT,132,5,1895,0,Champions League,UCL,Allianz Arena,2018
499535,2018-02-20T19:45:00+00:00,2018-02-20,True,FT,363,1,83,1,Champions League,UCL,Stamford Bridge,2018
499539,2018-02-21T19:45:00+00:00,2018-02-21,True,FT,243,0,360,0,Champions League,UCL,Ramón Sánchez-Pizjuán,2018
499541,2018-02-21T19:45:00+00:00,2018-02-21,True,FT,493,2,104,1,Champions League,UCL,Metalist Stadium,2018
499530,2018-03-06T19:45:00+00:00,2018-03-06,True,FT,364,0,437,0,Champions League,UCL,Anfield,2018
499532,2018-03-06T19:45:00+00:00,2018-03-06,True,FT,160,1,86,2,Champions League,UCL,Parc des Princes,2018
499527,2018-03-07T19:45:00+00:00,2018-03-07,True,FT,382,1,989,2,Champions League,UCL,Etihad Stadium,2018
499531,2018-03-07T19:45:00+00:00,2018-03-07,True,FT,367,1,111,2,Champions League,UCL,Wembley Stadium,2018
499534,2018-03-13T19:45:00+00:00,2018-03-13,True,FT,104,1,493,0,Champions League,UCL,Stadio Olimpico,2018
499533,2018-03-13T19:45:00+00:00,2018-03-13,True,FT,360,1,243,2,Champions League,UCL,Old Trafford,2018
499528,2018-03-14T17:00:00+00:00,2018-03-14,True,FT,1895,1,132,3,Champions League,UCL,Tüpras Stadyumu,2018
499529,2018-03-14T19:45:00+00:00,2018-03-14,True,FT,83,3,363,0,Champions League,UCL,Spotify Camp Nou,2018
509303,2018-04-03T18:45:00+00:00,2018-04-03,True,FT,111,0,86,3,Champions League,UCL,Allianz Stadium,2018
509302,2018-04-03T18:45:00+00:00,2018-04-03,True,FT,243,1,132,2,Champions League,UCL,Ramón Sánchez-Pizjuán,2018
509301,2018-04-04T18:45:00+00:00,2018-04-04,True,FT,83,4,104,1,Champions League,UCL,Spotify Camp Nou,2018
509300,2018-04-04T18:45:00+00:00,2018-04-04,True,FT,364,3,382,0,Champions League,UCL,Anfield,2018
509298,2018-04-10T18:45:00+00:00,2018-04-10,True,FT,104,3,83,0,Champions League,UCL,Stadio Olimpico,2018
509299,2018-04-10T18:45:00+00:00,2018-04-10,True,FT,382,1,364,2,Champions League,UCL,Etihad Stadium,2018
509297,2018-04-11T18:45:00+00:00,2018-04-11,True,FT,132,0,243,0,Champions League,UCL,Allianz Arena,2018
509296,2018-04-11T18:45:00+00:00,2018-04-11,True,FT,86,1,111,3,Champions League,UCL,Santiago Bernabéu,2018
510002,2018-04-24T18:45:00+00:00,2018-04-24,True,FT,364,5,104,2,Champions League,UCL,Anfield,2018
510001,2018-04-25T18:45:00+00:00,2018-04-25,True,FT,132,1,86,2,Champions League,UCL,Allianz Arena,2018
509999,2018-05-01T18:45:00+00:00,2018-05-01,True,FT,86,2,132,2,Champions League,UCL,Santiago Bernabéu,2018
510000,2018-05-02T18:45:00+00:00,2018-05-02,True,FT,104,4,364,2,Champions League,UCL,Stadio Olimpico,2018
510387,2018-05-26T18:45:00+00:00,2018-05-26,True,FT,86,3,364,1,Champions League,UCL,Kiev Olympic Stadium,2018
512771,2018-06-26T15:00:00+00:00,2018-06-26,True,AET,542,0,19243,2,Champions League,UCL,Victoria Stadium (Gibraltar),2018
512772,2018-06-26T19:00:00+00:00,2018-06-26,True,FT,8594,0,17856,2,Champions League,UCL,Victoria Stadium (Gibraltar),2018
517433,2018-06-29T18:30:00+00:00,2018-06-29,True,AET,17856,1,19243,4,Champions League,UCL,Victoria Stadium (Gibraltar),2018
515120,2018-07-10T15:30:00+00:00,2018-07-10,True,FT,12146,1,13083,4,Champions League,UCL,A. Le Coq Arena,2018
515117,2018-07-10T15:30:00+00:00,2018-07-10,True,FT,612,2,614,1,Champions League,UCL,Ramaz Shengelia Stadium,2018
515115,2018-07-10T16:00:00+00:00,2018-07-10,True,FT,17858,0,256,3,Champions League,UCL,Vazgen Sargsyan Republican Stadium,2018
515127,2018-07-10T16:00:00+00:00,2018-07-10,True,FT,2512,1,6740,1,Champions League,UCL,Stade Jos Nosbaum,2018
515107,2018-07-10T18:00:00+00:00,2018-07-10,True,FT,13238,1,502,2,Champions League,UCL,Serpugerdi Stadium,2018
515125,2018-07-10T18:15:00+00:00,2018-07-10,True,FT,8151,5,576,0,Champions League,UCL,Tose Proeski Arena,2018
515121,2018-07-10T18:45:00+00:00,2018-07-10,True,FT,5252,0,555,1,Champions League,UCL,Turner's Cross,2018
515122,2018-07-10T18:45:00+00:00,2018-07-10,True,FT,19243,0,2720,3,Champions League,UCL,Olympic Stadium Adem Jashari,2018
515119,2018-07-11T14:00:00+00:00,2018-07-11,True,FT,12124,1,8281,0,Champions League,UCL,Astana Arena,2018
515129,2018-07-11T16:00:00+00:00,2018-07-11,True,FT,3929,1,5239,0,Champions League,UCL,City Arena - Stadión Antona Malatinského,2018
515123,2018-07-11T16:00:00+00:00,2018-07-11,True,FT,12033,0,2290,0,Champions League,UCL,Skonto Stadions,2018
515114,2018-07-11T16:00:00+00:00,2018-07-11,True,FT,2552,3,2497,1,Champions League,UCL,ARVI Football Arena,2018
515126,2018-07-11T17:00:00+00:00,2018-07-11,True,FT,15713,0,2698,0,Champions League,UCL,Loro Borici,2018
515116,2018-07-11T17:00:00+00:00,2018-07-11,True,FT,13018,7,7599,0,Champions League,UCL,Huvepharma Arena,2018
515118,2018-07-11T18:00:00+00:00,2018-07-11,True,FT,500,0,10414,1,Champions League,UCL,Stadion Stozice,2018
515124,2018-07-11T20:00:00+00:00,2018-07-11,True,FT,6742,1,438,0,Champions League,UCL,N1-vollurinn Hlidarenda,2018
515128,2018-07-17T16:00:00+00:00,2018-07-17,True,FT,502,3,13238,1,Champions League,UCL,Bolt Arena,2018
515103,2018-07-17T16:00:00+00:00,2018-07-17,True,FT,2698,1,15713,1,Champions League,UCL,Ta' Qali National Stadium,2018
515105,2018-07-17T17:00:00+00:00,2018-07-17,True,FT,2497,1,2552,0,Champions League,UCL,GSP Stadium,2018
515106,2018-07-17T17:00:00+00:00,2018-07-17,True,FT,13083,3,12146,1,Champions League,UCL,Yaakov Turner Toto Stadium,2018
515111,2018-07-17T17:00:00+00:00,2018-07-17,True,FT,2720,2,19243,0,Champions League,UCL,Eleda Stadion,2018
515108,2018-07-17T18:00:00+00:00,2018-07-17,True,FT,576,4,8151,0,Champions League,UCL,Park Hall,2018
515100,2018-07-17T18:15:00+00:00,2018-07-17,True,FT,6740,2,2512,1,Champions League,UCL,Pancho Arena,2018
515104,2018-07-17T18:30:00+00:00,2018-07-17,True,FT,2290,2,12033,0,Champions League,UCL,Rajko Mitic Stadium,2018
515109,2018-07-17T19:00:00+00:00,2018-07-17,True,FT,7599,0,13018,2,Champions League,UCL,Seaview,2018
515099,2018-07-17T19:00:00+00:00,2018-07-17,True,FT,555,3,5252,0,Champions League,UCL,Wojska Polskiego (old),2018
515110,2018-07-18T17:00:00+00:00,2018-07-18,True,FT,10414,0,500,0,Champions League,UCL,Tofik Bakhramov Stadium,2018
515112,2018-07-18T17:00:00+00:00,2018-07-18,True,FT,614,3,612,0,Champions League,UCL,Sheriff Stadium,2018
515102,2018-07-18T17:00:00+00:00,2018-07-18,True,FT,5239,1,3929,1,Champions League,UCL,Bijeli Brijeg Stadium,2018
515113,2018-07-18T17:45:00+00:00,2018-07-18,True,FT,438,3,6742,1,Champions League,UCL,Lerkendal Stadium,2018
515101,2018-07-18T18:00:00+00:00,2018-07-18,True,FT,8281,0,12124,2,Champions League,UCL,Gradski Niksica,2018
515098,2018-07-18T18:45:00+00:00,2018-07-18,True,FT,256,3,17858,0,Champions League,UCL,Celtic Park,2018
517406,2018-07-24T14:00:00+00:00,2018-07-24,True,FT,12124,2,572,1,Champions League,UCL,Astana Arena,2018
521087,2018-07-24T16:00:00+00:00,2018-07-24,True,FT,5260,0,2720,1,Champions League,UCL,Stadionul Dr. Constantin Radulescu,2018
517405,2018-07-24T17:30:00+00:00,2018-07-24,True,FT,605,2,989,1,Champions League,UCL,Toumba Stadium,2018
517408,2018-07-24T18:00:00+00:00,2018-07-24,True,FT,597,5,13083,0,Champions League,UCL,Maksimir,2018
521088,2018-07-24T18:15:00+00:00,2018-07-24,True,FT,8151,1,614,0,Champions League,UCL,Tose Proeski Arena,2018
521086,2018-07-24T18:30:00+00:00,2018-07-24,True,FT,2290,3,2552,0,Champions League,UCL,Rajko Mitic Stadium,2018
521089,2018-07-24T19:00:00+00:00,2018-07-24,True,FT,555,0,3929,2,Champions League,UCL,Wojska Polskiego (old),2018
517407,2018-07-25T17:00:00+00:00,2018-07-25,True,FT,497,0,502,0,Champions League,UCL,Borisov Arena,2018
521090,2018-07-25T17:00:00+00:00,2018-07-25,True,FT,15713,0,10414,0,Champions League,UCL,Loro Borici,2018
521085,2018-07-25T17:00:00+00:00,2018-07-25,True,FT,13018,0,6740,0,Champions League,UCL,Huvepharma Arena,2018
517404,2018-07-25T18:30:00+00:00,2018-07-25,True,FT,139,2,3746,0,Champions League,UCL,Johan Cruijff Arena,2018
521091,2018-07-25T18:45:00+00:00,2018-07-25,True,FT,256,3,438,1,Champions League,UCL,Celtic Park,2018
517402,2018-07-31T17:00:00+00:00,2018-07-31,True,FT,13083,2,597,2,Champions League,UCL,Yaakov Turner Toto Stadium,2018
521083,2018-07-31T17:00:00+00:00,2018-07-31,True,FT,614,0,8151,0,Champions League,UCL,"Stadionul Municipal, Tiraspol",2018
521084,2018-07-31T18:30:00+00:00,2018-07-31,True,FT,3929,0,555,1,Champions League,UCL,City Arena - Stadión Antona Malatinského,2018
517401,2018-08-01T16:00:00+00:00,2018-08-01,True,FT,502,1,497,2,Champions League,UCL,Bolt Arena,2018
517403,2018-08-01T17:00:00+00:00,2018-08-01,True,FT,572,0,12124,0,Champions League,UCL,MCH Arena,2018
521082,2018-08-01T17:00:00+00:00,2018-08-01,True,FT,10414,3,15713,0,Champions League,UCL,Tofik Bakhramov Stadium,2018
521080,2018-08-01T17:15:00+00:00,2018-08-01,True,FT,2720,1,5260,1,Champions League,UCL,Eleda Stadion,2018
521079,2018-08-01T17:30:00+00:00,2018-08-01,True,FT,2552,0,2290,2,Champions League,UCL,Marijampoles futbolo arenos stadionas,2018
517400,2018-08-01T18:00:00+00:00,2018-08-01,True,FT,989,0,605,3,Champions League,UCL,St. Jakob-Park,2018
521078,2018-08-01T18:00:00+00:00,2018-08-01,True,FT,6740,1,13018,0,Champions League,UCL,Pancho Arena,2018
517399,2018-08-01T18:30:00+00:00,2018-08-01,True,FT,3746,1,139,3,Champions League,UCL,Merkur Arena,2018
521081,2018-08-01T18:45:00+00:00,2018-08-01,True,FT,438,0,256,0,Champions League,UCL,Lerkendal Stadium,2018
523678,2018-08-07T14:00:00+00:00,2018-08-07,True,FT,12124,0,597,2,Champions League,UCL,Astana Arena,2018
523676,2018-08-07T17:00:00+00:00,2018-08-07,True,FT,10414,0,497,1,Champions League,UCL,Tofik Bakhramov Stadium,2018
523677,2018-08-07T17:15:00+00:00,2018-08-07,True,FT,2720,1,6740,1,Champions League,UCL,Eleda Stadion,2018
523409,2018-08-07T17:30:00+00:00,2018-08-07,True,FT,494,1,440,1,Champions League,UCL,Fortuna Arena,2018
523675,2018-08-07T18:00:00+00:00,2018-08-07,True,FT,559,2,139,2,Champions League,UCL,Stade Maurice Dufrasne,2018
523674,2018-08-07T18:30:00+00:00,2018-08-07,True,FT,2290,1,3929,1,Champions League,UCL,Rajko Mitic Stadium,2018
523408,2018-08-07T19:00:00+00:00,2018-08-07,True,FT,1929,1,436,0,Champions League,UCL,Estádio da Luz,2018
523673,2018-08-08T17:00:00+00:00,2018-08-08,True,FT,605,3,1941,2,Champions League,UCL,Toumba Stadium,2018
523672,2018-08-08T17:00:00+00:00,2018-08-08,True,FT,2790,3,8151,0,Champions League,UCL,Red Bull Arena Salzburg,2018
523671,2018-08-08T18:45:00+00:00,2018-08-08,True,FT,256,1,887,1,Champions League,UCL,Celtic Park,2018
523670,2018-08-14T16:30:00+00:00,2018-08-14,True,FT,440,2,494,0,Champions League,UCL,Kiev Olympic Stadium,2018
523669,2018-08-14T17:00:00+00:00,2018-08-14,True,FT,497,1,10414,1,Champions League,UCL,Borisov Arena,2018
523668,2018-08-14T17:30:00+00:00,2018-08-14,True,FT,1941,0,605,0,Champions League,UCL,Lukoil Arena,2018
523665,2018-08-14T18:00:00+00:00,2018-08-14,True,FT,887,2,256,1,Champions League,UCL,Athens Olympic Stadium,2018
523666,2018-08-14T18:00:00+00:00,2018-08-14,True,FT,597,1,12124,0,Champions League,UCL,Maksimir,2018
523667,2018-08-14T18:00:00+00:00,2018-08-14,True,FT,6740,0,2720,0,Champions League,UCL,Pancho Arena,2018
523406,2018-08-14T18:00:00+00:00,2018-08-14,True,FT,436,1,1929,1,Champions League,UCL,Ulker Stadyumu,2018
523664,2018-08-14T18:15:00+00:00,2018-08-14,True,FT,8151,0,2790,1,Champions League,UCL,Tose Proeski Arena,2018
523663,2018-08-14T18:30:00+00:00,2018-08-14,True,FT,139,3,559,0,Champions League,UCL,Johan Cruijff Arena,2018
523662,2018-08-14T18:30:00+00:00,2018-08-14,True,AET,3929,1,2290,2,Champions League,UCL,City Arena - Stadión Antona Malatinského,2018
523979,2018-08-21T19:00:00+00:00,2018-08-21,True,FT,497,2,148,3,Champions League,UCL,Borisov Arena,2018
525101,2018-08-21T19:00:00+00:00,2018-08-21,True,FT,1929,1,605,1,Champions League,UCL,Estádio da Luz,2018
525102,2018-08-21T19:00:00+00:00,2018-08-21,True,FT,2290,0,2790,0,Champions League,UCL,Rajko Mitic Stadium,2018
525100,2018-08-22T19:00:00+00:00,2018-08-22,True,FT,139,3,440,1,Champions League,UCL,Johan Cruijff Arena,2018
525099,2018-08-22T19:00:00+00:00,2018-08-22,True,FT,6740,1,887,2,Champions League,UCL,Groupama Arena,2018
523980,2018-08-22T19:00:00+00:00,2018-08-22,True,FT,2722,1,597,1,Champions League,UCL,Stadion Wankdorf,2018
525098,2018-08-28T19:00:00+00:00,2018-08-28,True,FT,887,1,6740,1,Champions League,UCL,Athens Olympic Stadium,2018
523978,2018-08-28T19:00:00+00:00,2018-08-28,True,FT,597,1,2722,2,Champions League,UCL,Maksimir,2018
525097,2018-08-28T19:00:00+00:00,2018-08-28,True,FT,440,0,139,0,Champions League,UCL,Kiev Olympic Stadium,2018
525095,2018-08-29T19:00:00+00:00,2018-08-29,True,FT,605,1,1929,4,Champions League,UCL,Toumba Stadium,2018
523977,2018-08-29T19:00:00+00:00,2018-08-29,True,FT,148,3,497,0,Champions League,UCL,Philips Stadion,2018
525096,2018-08-29T19:00:00+00:00,2018-08-29,True,FT,2790,2,2290,2,Champions League,UCL,Red Bull Arena Salzburg,2018
526507,2018-09-18T16:55:00+00:00,2018-09-18,True,FT,83,4,148,0,Champions League,UCL,Spotify Camp Nou,2018
526508,2018-09-18T16:55:00+00:00,2018-09-18,True,FT,110,2,367,1,Champions League,UCL,Stadio Giuseppe Meazza,2018
526501,2018-09-18T19:00:00+00:00,2018-09-18,True,FT,174,1,1068,2,Champions League,UCL,Stade Louis-II,2018
526502,2018-09-18T19:00:00+00:00,2018-09-18,True,FT,570,0,124,1,Champions League,UCL,Jan Breydelstadion,2018
526504,2018-09-18T19:00:00+00:00,2018-09-18,True,FT,432,3,442,0,Champions League,UCL,RAMS Park,2018
526506,2018-09-18T19:00:00+00:00,2018-09-18,True,FT,364,3,160,2,Champions League,UCL,Anfield,2018
526505,2018-09-18T19:00:00+00:00,2018-09-18,True,FT,2290,0,114,0,Champions League,UCL,Rajko Mitic Stadium,2018
526503,2018-09-18T19:00:00+00:00,2018-09-18,True,FT,133,1,437,1,Champions League,UCL,VELTINS-Arena,2018
526499,2018-09-19T16:55:00+00:00,2018-09-19,True,FT,139,3,887,0,Champions League,UCL,Johan Cruijff Arena,2018
526500,2018-09-19T16:55:00+00:00,2018-09-19,True,FT,493,2,7911,2,Champions League,UCL,Metalist Stadium,2018
526493,2018-09-19T19:00:00+00:00,2018-09-19,True,FT,1929,0,132,2,Champions League,UCL,Estádio da Luz,2018
526496,2018-09-19T19:00:00+00:00,2018-09-19,True,FT,382,1,167,2,Champions League,UCL,Etihad Stadium,2018
526498,2018-09-19T19:00:00+00:00,2018-09-19,True,FT,86,3,104,0,Champions League,UCL,Santiago Bernabéu,2018
526495,2018-09-19T19:00:00+00:00,2018-09-19,True,FT,94,0,111,2,Champions League,UCL,Mestalla,2018
526494,2018-09-19T19:00:00+00:00,2018-09-19,True,FT,11706,2,1963,2,Champions League,UCL,Doosan Arena,2018
526497,2018-09-19T19:00:00+00:00,2018-09-19,True,FT,2722,0,360,3,Champions League,UCL,Stadion Wankdorf,2018
526492,2018-10-02T16:55:00+00:00,2018-10-02,True,FT,111,3,2722,0,Champions League,UCL,Allianz Stadium,2018
526491,2018-10-02T16:55:00+00:00,2018-10-02,True,FT,7911,1,382,2,Champions League,UCL,PreZero Arena,2018
526486,2018-10-02T19:00:00+00:00,2018-10-02,True,FT,887,2,1929,3,Champions League,UCL,Athens Olympic Stadium,2018
526490,2018-10-02T19:00:00+00:00,2018-10-02,True,FT,104,5,11706,0,Champions League,UCL,Stadio Olimpico,2018
526485,2018-10-02T19:00:00+00:00,2018-10-02,True,FT,132,1,139,1,Champions League,UCL,Allianz Arena,2018
526487,2018-10-02T19:00:00+00:00,2018-10-02,True,FT,1963,1,86,0,Champions League,UCL,Luzhniki Stadium,2018
526488,2018-10-02T19:00:00+00:00,2018-10-02,True,FT,167,2,493,2,Champions League,UCL,Groupama Stadium,2018
526489,2018-10-02T19:00:00+00:00,2018-10-02,True,FT,360,0,94,0,Champions League,UCL,Old Trafford,2018
526484,2018-10-03T16:55:00+00:00,2018-10-03,True,FT,442,0,133,1,Champions League,UCL,RZD Arena,2018
526483,2018-10-03T16:55:00+00:00,2018-10-03,True,FT,160,6,2290,1,Champions League,UCL,Parc des Princes,2018
526479,2018-10-03T19:00:00+00:00,2018-10-03,True,FT,1068,3,570,1,Champions League,UCL,Riyadh Air Metropolitano,2018
526477,2018-10-03T19:00:00+00:00,2018-10-03,True,FT,124,3,174,0,Champions League,UCL,SIGNAL IDUNA PARK,2018
526480,2018-10-03T19:00:00+00:00,2018-10-03,True,FT,437,1,432,0,Champions League,UCL,Estádio do Dragão,2018
526482,2018-10-03T19:00:00+00:00,2018-10-03,True,FT,114,1,364,0,Champions League,UCL,Diego Armando Maradona,2018
526481,2018-10-03T19:00:00+00:00,2018-10-03,True,FT,148,1,110,2,Champions League,UCL,Philips Stadion,2018
526478,2018-10-03T19:00:00+00:00,2018-10-03,True,FT,367,2,83,4,Champions League,UCL,Wembley Stadium,2018
526475,2018-10-23T16:55:00+00:00,2018-10-23,True,FT,887,0,132,2,Champions League,UCL,Athens Olympic Stadium,2018
526476,2018-10-23T16:55:00+00:00,2018-10-23,True,FT,2722,1,94,1,Champions League,UCL,Stadion Wankdorf,2018
526469,2018-10-23T19:00:00+00:00,2018-10-23,True,FT,139,1,1929,0,Champions League,UCL,Johan Cruijff Arena,2018
526470,2018-10-23T19:00:00+00:00,2018-10-23,True,FT,104,3,1963,0,Champions League,UCL,Stadio Olimpico,2018
526471,2018-10-23T19:00:00+00:00,2018-10-23,True,FT,360,0,111,1,Champions League,UCL,Old Trafford,2018
526474,2018-10-23T19:00:00+00:00,2018-10-23,True,FT,86,2,11706,1,Champions League,UCL,Santiago Bernabéu,2018
526473,2018-10-23T19:00:00+00:00,2018-10-23,True,FT,493,0,382,3,Champions League,UCL,Metalist Stadium,2018
526472,2018-10-23T19:00:00+00:00,2018-10-23,True,FT,7911,3,167,3,Champions League,UCL,PreZero Arena,2018
526467,2018-10-24T16:55:00+00:00,2018-10-24,True,FT,570,1,174,1,Champions League,UCL,Jan Breydelstadion,2018
526468,2018-10-24T16:55:00+00:00,2018-10-24,True,FT,148,2,367,2,Champions League,UCL,Philips Stadion,2018
526463,2018-10-24T19:00:00+00:00,2018-10-24,True,FT,83,2,110,0,Champions League,UCL,Spotify Camp Nou,2018
526461,2018-10-24T19:00:00+00:00,2018-10-24,True,FT,124,4,1068,0,Champions League,UCL,SIGNAL IDUNA PARK,2018
526466,2018-10-24T19:00:00+00:00,2018-10-24,True,FT,432,0,133,0,Champions League,UCL,RAMS Park,2018
526465,2018-10-24T19:00:00+00:00,2018-10-24,True,FT,364,4,2290,0,Champions League,UCL,Anfield,2018
526462,2018-10-24T19:00:00+00:00,2018-10-24,True,FT,442,1,437,3,Champions League,UCL,RZD Arena,2018
526464,2018-10-24T19:00:00+00:00,2018-10-24,True,FT,160,2,114,2,Champions League,UCL,Parc des Princes,2018
526459,2018-11-06T17:55:00+00:00,2018-11-06,True,FT,174,0,570,4,Champions League,UCL,Stade Louis-II,2018
526460,2018-11-06T17:55:00+00:00,2018-11-06,True,FT,2290,2,364,0,Champions League,UCL,Rajko Mitic Stadium,2018
526454,2018-11-06T20:00:00+00:00,2018-11-06,True,FT,1068,2,124,0,Champions League,UCL,Riyadh Air Metropolitano,2018
526456,2018-11-06T20:00:00+00:00,2018-11-06,True,FT,437,4,442,1,Champions League,UCL,Estádio do Dragão,2018
526453,2018-11-06T20:00:00+00:00,2018-11-06,True,FT,110,1,83,1,Champions League,UCL,Stadio Giuseppe Meazza,2018
526457,2018-11-06T20:00:00+00:00,2018-11-06,True,FT,114,1,160,1,Champions League,UCL,Diego Armando Maradona,2018
526455,2018-11-06T20:00:00+00:00,2018-11-06,True,FT,133,2,432,0,Champions League,UCL,VELTINS-Arena,2018
526458,2018-11-06T20:00:00+00:00,2018-11-06,True,FT,367,2,148,1,Champions League,UCL,Wembley Stadium,2018
526451,2018-11-07T17:55:00+00:00,2018-11-07,True,FT,1963,1,104,2,Champions League,UCL,Luzhniki Stadium,2018
526452,2018-11-07T17:55:00+00:00,2018-11-07,True,FT,94,3,2722,1,Champions League,UCL,Mestalla,2018
